device_id,device_type,brand,model,os_version,app_version
D04130,iOS,Apple,iPhone 13,iOS 17,5.2.0
D04131,iOS,Apple,iPhone 16,Android 12,5.1.9
D04132,Android,Samsung,V29,Android 14,5.1.9
D04133,Android,Nothing,Realme GT,Android 13,5.1.8
D04134,iOS,Apple,iPhone 13,iOS 17,5.2.2
D04135,iOS,Apple,iPhone 15,iOS 18,5.1.8
D04136,Android,Realme,Realme GT,iOS 17,5.2.2
D04137,iOS,Apple,iPhone 14,Android 13,5.2.1
D04138,Android,Motorola,Reno 11,Android 14,5.2.0
D04139,iOS,Apple,iPhone 15,Android 13,5.2.2
D04140,iOS,Apple,iPhone 16,iOS 18,5.1.8
D04141,iOS,Apple,iPhone 15,iOS 18,5.1.8
D04142,iOS,Apple,iPhone 16,Android 14,5.2.0
D04143,Android,Oppo,Realme GT,iOS 16,5.1.8
D04144,Android,Vivo,Galaxy S23,iOS 18,5.2.1
D04145,Android,Oppo,Galaxy A54,iOS 18,5.1.9
D04146,Android,Realme,Realme GT,Android 14,5.1.8
D04147,iOS,Apple,iPhone 13,iOS 16,5.2.1
D04148,iOS,Apple,iPhone 16,iOS 18,5.2.1
D04149,iOS,Apple,iPhone 14,iOS 18,5.2.2
D04150,Android,Oppo,Nord CE 3,Android 13,5.2.1
D04151,iOS,Apple,iPhone 13,Android 14,5.2.1
D04152,Android,Realme,V29,iOS 17,5.1.9
D04153,iOS,Apple,iPhone 14,Android 13,5.2.0
D04154,Android,Realme,Galaxy S23,Android 13,5.1.9
D04155,Android,Xiaomi,Phone 2,Android 13,5.2.2
D04156,iOS,Apple,iPhone 13,iOS 18,5.2.0
D04157,Android,Realme,Galaxy A54,Android 14,5.1.8
D04158,Android,Vivo,Nord CE 3,Android 14,5.1.9
D04159,iOS,Apple,iPhone 16,iOS 18,5.2.2
D04160,Android,Motorola,V29,Android 14,5.2.2
D04161,Android,Xiaomi,V29,Android 12,5.1.8
D04162,Android,Samsung,Reno 11,Android 14,5.1.8
D04163,iOS,Apple,iPhone 13,iOS 17,5.2.1
D04164,Android,Vivo,Galaxy S23,iOS 18,5.2.2
D04165,iOS,Apple,iPhone 13,iOS 16,5.2.0
D04166,iOS,Apple,iPhone 14,iOS 16,5.2.1
D04167,Android,OnePlus,Reno 11,iOS 17,5.2.0
D04168,Android,Motorola,Phone 2,iOS 17,5.2.1
D04169,iOS,Apple,iPhone 13,Android 13,5.2.2
D04170,Android,Xiaomi,Galaxy S23,iOS 18,5.2.2
D04171,iOS,Apple,iPhone 13,Android 13,5.2.0
D04172,Android,Realme,Edge 50,Android 13,5.1.8
D04173,iOS,Apple,iPhone 14,iOS 18,5.2.2
D04174,Android,Realme,Nord CE 3,Android 14,5.2.0
D04175,iOS,Apple,iPhone 16,Android 12,5.1.9
D04176,Android,Realme,11T Pro,Android 12,5.2.0
D04177,Android,Realme,Edge 50,iOS 17,5.2.0
D04178,iOS,Apple,iPhone 15,Android 13,5.1.9
D04179,iOS,Apple,iPhone 14,Android 12,5.2.1
D04180,iOS,Apple,iPhone 15,iOS 18,5.1.9
D04181,Android,Vivo,Realme GT,iOS 17,5.2.0
D04182,Android,Vivo,Nord CE 3,iOS 16,5.2.0
D04183,iOS,Apple,iPhone 15,Android 12,5.2.2
D04184,Android,Vivo,11T Pro,Android 13,5.2.1
D04185,iOS,Apple,iPhone 16,iOS 17,5.2.1
D04186,Android,Xiaomi,Phone 2,Android 13,5.1.8
D04187,Android,Samsung,Nord CE 3,iOS 16,5.1.9
D04188,Android,Oppo,Galaxy A54,iOS 17,5.2.1
D04189,Android,OnePlus,Nord CE 3,iOS 16,5.2.2
D04190,iOS,Apple,iPhone 14,Android 13,5.2.0
D04191,iOS,Apple,iPhone 15,iOS 16,5.1.9
D04192,Android,Samsung,Edge 50,iOS 16,5.2.2
D04193,Android,Realme,Galaxy S23,iOS 17,5.2.0
D04194,iOS,Apple,iPhone 14,Android 12,5.2.0
D04195,Android,Samsung,Edge 50,iOS 17,5.2.2
D04196,Android,Samsung,Galaxy S23,iOS 17,5.2.0
D04197,iOS,Apple,iPhone 16,iOS 17,5.2.2
D04198,Android,Vivo,Galaxy A54,Android 14,5.1.8
D04199,iOS,Apple,iPhone 15,Android 14,5.2.0
D04200,iOS,Apple,iPhone 14,iOS 17,5.1.9
D04201,iOS,Apple,iPhone 15,Android 13,5.2.1
D04202,iOS,Apple,iPhone 14,Android 13,5.1.8
D04203,iOS,Apple,iPhone 15,iOS 17,5.2.1
D04204,Android,Motorola,Reno 11,iOS 18,5.2.1
D04205,iOS,Apple,iPhone 14,Android 14,5.1.8
D04206,Android,OnePlus,Nord CE 3,iOS 16,5.1.8
D04207,Android,Xiaomi,Phone 2,iOS 17,5.2.2
D04208,Android,Xiaomi,Reno 11,iOS 16,5.1.9
D04209,Android,Oppo,Phone 2,Android 13,5.2.2
D04210,Android,Samsung,V29,Android 13,5.2.1
D04211,iOS,Apple,iPhone 14,Android 13,5.2.0
D04212,iOS,Apple,iPhone 13,iOS 18,5.1.8
D04213,iOS,Apple,iPhone 15,Android 14,5.2.0
D04214,Android,Samsung,Galaxy S23,iOS 17,5.2.0
D04215,iOS,Apple,iPhone 16,Android 12,5.1.8
D04216,Android,Realme,Phone 2,Android 14,5.1.8
D04217,iOS,Apple,iPhone 15,iOS 16,5.1.9
D04218,iOS,Apple,iPhone 13,iOS 16,5.2.1
D04219,Android,Xiaomi,Galaxy S23,Android 13,5.2.0
D04220,Android,Xiaomi,Phone 2,Android 14,5.2.0
D04221,iOS,Apple,iPhone 13,iOS 16,5.2.0
D04222,Android,Realme,Galaxy S23,iOS 16,5.1.9
D04223,iOS,Apple,iPhone 15,Android 14,5.2.1
D04224,iOS,Apple,iPhone 13,Android 14,5.1.8
D04225,Android,OnePlus,Galaxy S23,Android 14,5.1.8
D04226,Android,Samsung,Reno 11,Android 13,5.2.0
D04227,Android,Samsung,Edge 50,Android 12,5.2.0
D04228,iOS,Apple,iPhone 16,Android 13,5.1.8
D04229,Android,Oppo,Realme GT,Android 14,5.2.0
D04230,Android,Xiaomi,Reno 11,iOS 17,5.2.2
D04231,Android,Realme,Edge 50,Android 14,5.2.1
D04232,iOS,Apple,iPhone 13,iOS 18,5.2.1
D04233,Android,OnePlus,Realme GT,iOS 16,5.1.9
D04234,iOS,Apple,iPhone 13,iOS 16,5.1.9
D04235,iOS,Apple,iPhone 14,Android 12,5.1.8
D04236,Android,Nothing,Galaxy A54,iOS 16,5.1.8
D04237,Android,Realme,V29,iOS 18,5.1.8
D04238,Android,Xiaomi,Phone 2,Android 14,5.2.2
D04239,Android,OnePlus,Reno 11,Android 13,5.2.1
D04240,iOS,Apple,iPhone 15,Android 14,5.1.8
D04241,iOS,Apple,iPhone 15,iOS 17,5.2.0
D04242,Android,Vivo,Galaxy S23,iOS 16,5.1.9
D04243,Android,OnePlus,Galaxy A54,Android 12,5.1.9
D04244,Android,Xiaomi,Edge 50,iOS 17,5.2.1
D04245,iOS,Apple,iPhone 13,iOS 16,5.2.1
D04246,Android,Vivo,Reno 11,Android 13,5.2.0
D04247,Android,Xiaomi,Edge 50,Android 12,5.1.8
D04248,Android,Motorola,Edge 50,Android 12,5.1.8
D04249,Android,Xiaomi,V29,iOS 18,5.2.1
D04250,iOS,Apple,iPhone 14,iOS 16,5.2.1
D04251,iOS,Apple,iPhone 14,iOS 18,5.1.8
D04252,Android,Vivo,Phone 2,Android 14,5.1.8
D04253,iOS,Apple,iPhone 13,Android 12,5.2.2
D04254,iOS,Apple,iPhone 15,Android 13,5.1.9
D04255,iOS,Apple,iPhone 14,Android 14,5.1.9
D04256,Android,Samsung,Galaxy A54,iOS 16,5.2.0
D04257,iOS,Apple,iPhone 14,Android 13,5.2.0
D04258,Android,Motorola,Edge 50,Android 13,5.2.2
D04259,iOS,Apple,iPhone 14,iOS 17,5.2.1
D04260,Android,Xiaomi,Reno 11,iOS 17,5.2.2
D04261,Android,OnePlus,Realme GT,Android 13,5.2.0
D04262,iOS,Apple,iPhone 14,iOS 17,5.2.2
D04263,Android,Motorola,Reno 11,Android 13,5.2.0
D04264,iOS,Apple,iPhone 13,iOS 16,5.1.8
D04265,iOS,Apple,iPhone 13,Android 14,5.1.9
D04266,Android,Nothing,Nord CE 3,Android 13,5.1.9
D04267,iOS,Apple,iPhone 13,iOS 17,5.1.8
D04268,Android,Oppo,Realme GT,Android 12,5.1.8
D04269,iOS,Apple,iPhone 14,Android 12,5.2.1
D04270,iOS,Apple,iPhone 14,Android 14,5.2.1
D04271,Android,Oppo,Nord CE 3,Android 12,5.2.1
D04272,Android,Samsung,11T Pro,iOS 16,5.2.0
D04273,Android,Realme,Galaxy A54,iOS 18,5.2.0
D04274,Android,Vivo,V29,Android 14,5.1.8
D04275,iOS,Apple,iPhone 13,Android 12,5.1.8
D04276,Android,Nothing,Realme GT,iOS 18,5.1.9
D04277,iOS,Apple,iPhone 14,Android 14,5.2.1
D04278,Android,Nothing,Galaxy S23,iOS 17,5.1.9
D04279,Android,Motorola,Reno 11,Android 14,5.2.0
D04280,Android,Vivo,11T Pro,iOS 17,5.2.1
D04281,Android,Motorola,Phone 2,iOS 18,5.1.9
D04282,Android,Motorola,Phone 2,Android 13,5.2.1
D04283,Android,Vivo,Galaxy A54,iOS 17,5.1.8
D04284,iOS,Apple,iPhone 15,Android 14,5.2.0
D04285,iOS,Apple,iPhone 13,iOS 17,5.2.1
D04286,iOS,Apple,iPhone 15,Android 13,5.1.8
D04287,iOS,Apple,iPhone 14,Android 12,5.2.2
D04288,iOS,Apple,iPhone 14,Android 13,5.2.1
D04289,iOS,Apple,iPhone 14,iOS 17,5.2.0
D04290,iOS,Apple,iPhone 16,Android 14,5.1.8
D04291,iOS,Apple,iPhone 14,iOS 18,5.2.1
D04292,Android,Samsung,Edge 50,Android 14,5.2.2
D04293,iOS,Apple,iPhone 14,iOS 18,5.2.2
D04294,iOS,Apple,iPhone 13,Android 13,5.2.2
D04295,Android,Nothing,Phone 2,Android 14,5.2.2
D04296,iOS,Apple,iPhone 14,Android 14,5.2.1
D04297,iOS,Apple,iPhone 16,iOS 18,5.2.1
D04298,iOS,Apple,iPhone 14,Android 14,5.1.8
D04299,Android,OnePlus,V29,iOS 16,5.1.8
D04300,Android,Motorola,Galaxy A54,iOS 17,5.1.9
D04301,Android,Nothing,V29,Android 12,5.2.0
D04302,Android,Samsung,Edge 50,iOS 16,5.1.8
D04303,Android,Samsung,Realme GT,iOS 17,5.2.2
D04304,iOS,Apple,iPhone 13,iOS 18,5.1.9
D04305,Android,Motorola,Realme GT,Android 12,5.2.1
D04306,Android,Vivo,V29,iOS 18,5.1.8
D04307,iOS,Apple,iPhone 15,Android 14,5.1.9
D04308,Android,Nothing,V29,iOS 16,5.2.2
D04309,Android,Xiaomi,Galaxy A54,iOS 17,5.2.0
D04310,Android,OnePlus,Edge 50,Android 12,5.1.8
D04311,iOS,Apple,iPhone 14,Android 12,5.2.1
D04312,iOS,Apple,iPhone 15,Android 14,5.2.0
D04313,Android,Realme,Galaxy S23,Android 14,5.2.0
D04314,Android,Nothing,11T Pro,Android 14,5.2.2
D04315,Android,Nothing,Galaxy A54,Android 13,5.2.2
D04316,Android,Oppo,Nord CE 3,Android 14,5.2.0
D04317,iOS,Apple,iPhone 14,iOS 18,5.2.0
D04318,Android,OnePlus,Nord CE 3,Android 12,5.2.0
D04319,Android,Motorola,Edge 50,Android 13,5.2.1
D04320,Android,Xiaomi,Edge 50,iOS 18,5.1.9
D04321,Android,Vivo,11T Pro,iOS 18,5.2.0
D04322,iOS,Apple,iPhone 13,Android 13,5.1.8
D04323,iOS,Apple,iPhone 16,iOS 18,5.2.0
D04324,Android,OnePlus,Galaxy A54,Android 14,5.1.9
D04325,Android,Xiaomi,11T Pro,iOS 16,5.2.1
D04326,iOS,Apple,iPhone 13,Android 12,5.2.2
D04327,Android,Motorola,Edge 50,iOS 18,5.2.2
D04328,Android,Realme,Reno 11,iOS 18,5.2.0
D04329,Android,Nothing,Phone 2,Android 13,5.2.0
D04330,iOS,Apple,iPhone 16,iOS 17,5.2.2
D04331,iOS,Apple,iPhone 15,Android 12,5.1.9
D04332,iOS,Apple,iPhone 13,iOS 17,5.1.8
D04333,iOS,Apple,iPhone 13,iOS 18,5.1.8
D04334,iOS,Apple,iPhone 16,iOS 18,5.2.0
D04335,iOS,Apple,iPhone 13,iOS 16,5.1.8
D04336,iOS,Apple,iPhone 13,Android 14,5.2.1
D04337,iOS,Apple,iPhone 16,iOS 18,5.1.8
D04338,iOS,Apple,iPhone 13,Android 14,5.1.9
D04339,iOS,Apple,iPhone 16,iOS 18,5.2.0
D04340,iOS,Apple,iPhone 16,Android 12,5.1.8
D04341,Android,Vivo,Galaxy S23,Android 13,5.1.8
D04342,iOS,Apple,iPhone 15,iOS 17,5.2.2
D04343,iOS,Apple,iPhone 16,iOS 18,5.2.1
D04344,iOS,Apple,iPhone 14,iOS 16,5.2.1
D04345,iOS,Apple,iPhone 16,Android 14,5.1.9
D04346,Android,Realme,Realme GT,Android 13,5.2.1
D04347,Android,Oppo,Galaxy S23,iOS 18,5.1.9
D04348,Android,Realme,V29,iOS 16,5.1.9
D04349,iOS,Apple,iPhone 16,iOS 16,5.2.1
D04350,iOS,Apple,iPhone 13,iOS 16,5.2.2
D04351,iOS,Apple,iPhone 14,iOS 18,5.2.2
D04352,iOS,Apple,iPhone 14,iOS 17,5.2.1
D04353,Android,Nothing,Edge 50,Android 12,5.1.9
D04354,iOS,Apple,iPhone 15,iOS 17,5.2.2
D04355,iOS,Apple,iPhone 14,Android 14,5.1.8
D04356,Android,Motorola,Nord CE 3,iOS 17,5.2.2
D04357,iOS,Apple,iPhone 14,Android 12,5.1.9
D04358,Android,Oppo,Reno 11,iOS 17,5.2.2
D04359,iOS,Apple,iPhone 13,iOS 18,5.2.0
D04360,iOS,Apple,iPhone 13,iOS 16,5.1.8
D04361,iOS,Apple,iPhone 13,Android 14,5.1.9
D04362,Android,Samsung,Nord CE 3,iOS 16,5.1.9
D04363,Android,Xiaomi,Phone 2,iOS 18,5.2.0
D04364,iOS,Apple,iPhone 15,iOS 16,5.1.9
D04365,iOS,Apple,iPhone 15,iOS 18,5.2.0
D04366,iOS,Apple,iPhone 16,Android 13,5.2.0
D04367,iOS,Apple,iPhone 16,Android 14,5.2.0
D04368,iOS,Apple,iPhone 14,Android 12,5.2.1
D04369,iOS,Apple,iPhone 14,iOS 16,5.2.1
D04370,Android,Nothing,Reno 11,Android 13,5.2.0
D04371,Android,Realme,Reno 11,iOS 16,5.2.1
D04372,iOS,Apple,iPhone 16,Android 12,5.2.2
D04373,Android,Nothing,Galaxy S23,Android 12,5.2.1
D04374,iOS,Apple,iPhone 13,iOS 18,5.1.8
D04375,Android,Nothing,Edge 50,iOS 18,5.2.2
D04376,Android,Xiaomi,Galaxy A54,Android 12,5.1.9
D04377,Android,Xiaomi,V29,Android 14,5.2.2
D04378,Android,Realme,11T Pro,iOS 17,5.1.9
D04379,Android,Nothing,11T Pro,Android 13,5.2.0
D04380,iOS,Apple,iPhone 16,iOS 16,5.2.0
D04381,Android,Samsung,11T Pro,Android 13,5.1.9
D04382,iOS,Apple,iPhone 14,Android 12,5.1.8
D04383,Android,Vivo,Reno 11,iOS 16,5.2.1
D04384,iOS,Apple,iPhone 13,iOS 18,5.1.8
D04385,Android,Oppo,Nord CE 3,Android 12,5.2.0
D04386,iOS,Apple,iPhone 14,iOS 16,5.2.2
D04387,iOS,Apple,iPhone 14,Android 13,5.2.1
D04388,iOS,Apple,iPhone 15,Android 12,5.2.2
D04389,Android,Motorola,Nord CE 3,iOS 17,5.1.9
D04390,iOS,Apple,iPhone 13,iOS 16,5.1.9
D04391,Android,Nothing,V29,iOS 16,5.1.9
D04392,iOS,Apple,iPhone 13,Android 13,5.1.8
D04393,Android,Motorola,11T Pro,Android 14,5.2.1
D04394,Android,OnePlus,Realme GT,iOS 18,5.2.2
D04395,iOS,Apple,iPhone 14,Android 13,5.2.2
D04396,iOS,Apple,iPhone 13,Android 13,5.2.2
D04397,Android,Motorola,11T Pro,Android 14,5.1.9
D04398,Android,Vivo,Phone 2,iOS 17,5.1.9
D04399,Android,Xiaomi,Realme GT,Android 14,5.2.2
D04400,Android,Vivo,Reno 11,Android 14,5.2.0
D04401,iOS,Apple,iPhone 13,iOS 18,5.2.1
D04402,Android,Nothing,V29,iOS 18,5.1.9
D04403,iOS,Apple,iPhone 16,Android 13,5.1.8
D04404,Android,Xiaomi,Reno 11,iOS 18,5.1.8
D04405,iOS,Apple,iPhone 16,Android 12,5.1.8
D04406,Android,Samsung,Edge 50,iOS 16,5.1.9
D04407,Android,Nothing,11T Pro,Android 14,5.1.8
D04408,Android,Realme,Realme GT,Android 13,5.2.0
D04409,iOS,Apple,iPhone 15,Android 14,5.2.1
D04410,Android,Oppo,Galaxy A54,Android 14,5.2.1
D04411,Android,Realme,Realme GT,iOS 18,5.2.2
D04412,iOS,Apple,iPhone 14,Android 12,5.1.9
D04413,iOS,Apple,iPhone 15,iOS 18,5.1.8
D04414,Android,Motorola,Edge 50,Android 13,5.2.2
D04415,Android,Oppo,Galaxy A54,iOS 17,5.1.9
D04416,Android,Realme,Galaxy S23,Android 13,5.2.1
D04417,iOS,Apple,iPhone 15,iOS 16,5.1.9
D04418,Android,Oppo,V29,iOS 17,5.1.9
D04419,Android,Xiaomi,Phone 2,Android 13,5.1.9
D04420,iOS,Apple,iPhone 16,iOS 17,5.1.8
D04421,iOS,Apple,iPhone 16,iOS 18,5.2.0
D04422,Android,Nothing,Galaxy S23,Android 13,5.2.2
D04423,Android,Xiaomi,Realme GT,Android 14,5.2.2
D04424,iOS,Apple,iPhone 13,iOS 16,5.1.8
D04425,iOS,Apple,iPhone 14,Android 14,5.2.0
D04426,Android,Vivo,Phone 2,iOS 18,5.1.9
D04427,Android,OnePlus,V29,Android 12,5.2.0
D04428,iOS,Apple,iPhone 15,iOS 17,5.2.2
D04429,Android,Oppo,Phone 2,iOS 18,5.1.9
D04430,Android,Motorola,Reno 11,iOS 16,5.2.2
D04431,Android,Oppo,Reno 11,Android 12,5.2.0
D04432,Android,Vivo,Galaxy S23,Android 12,5.2.2
D04433,Android,Xiaomi,Edge 50,iOS 16,5.2.2
D04434,iOS,Apple,iPhone 14,Android 14,5.2.1
D04435,iOS,Apple,iPhone 15,Android 13,5.1.9
D04436,iOS,Apple,iPhone 13,Android 13,5.2.0
D04437,Android,Xiaomi,Galaxy S23,Android 12,5.2.1
D04438,Android,Vivo,Edge 50,iOS 18,5.2.2
D04439,iOS,Apple,iPhone 16,Android 12,5.2.0
D04440,Android,Realme,V29,Android 14,5.1.8
D04441,iOS,Apple,iPhone 13,iOS 17,5.2.2
D04442,Android,Realme,Realme GT,Android 14,5.1.9
D04443,iOS,Apple,iPhone 13,iOS 17,5.1.8
D04444,Android,Realme,Reno 11,Android 12,5.2.2
D04445,iOS,Apple,iPhone 15,Android 12,5.1.8
D04446,iOS,Apple,iPhone 14,Android 13,5.2.1
D04447,iOS,Apple,iPhone 14,Android 14,5.2.0
D04448,iOS,Apple,iPhone 14,Android 12,5.1.8
D04449,Android,Vivo,Reno 11,Android 13,5.2.0
D04450,iOS,Apple,iPhone 16,Android 12,5.2.2
D04451,iOS,Apple,iPhone 16,Android 14,5.2.1
D04452,iOS,Apple,iPhone 16,iOS 18,5.1.8
D04453,iOS,Apple,iPhone 13,Android 14,5.2.1
D04454,Android,OnePlus,V29,iOS 18,5.1.9
D04455,Android,Samsung,Galaxy S23,iOS 18,5.2.0
D04456,iOS,Apple,iPhone 15,Android 14,5.1.9
D04457,iOS,Apple,iPhone 15,iOS 18,5.2.1
D04458,Android,Motorola,Galaxy S23,Android 14,5.2.1
D04459,Android,Realme,V29,iOS 18,5.2.2
D04460,Android,Oppo,Realme GT,Android 14,5.2.2
D04461,Android,Xiaomi,Realme GT,iOS 17,5.1.9
D04462,iOS,Apple,iPhone 14,iOS 17,5.2.1
D04463,Android,Realme,Galaxy A54,Android 13,5.2.0
D04464,Android,Motorola,Realme GT,Android 12,5.2.1
D04465,iOS,Apple,iPhone 14,iOS 17,5.2.1
D04466,iOS,Apple,iPhone 13,iOS 16,5.2.2
D04467,iOS,Apple,iPhone 13,Android 14,5.2.0
D04468,Android,Oppo,Edge 50,Android 13,5.1.8
D04469,Android,Motorola,Realme GT,iOS 17,5.2.1
D04470,iOS,Apple,iPhone 14,Android 14,5.2.1
D04471,iOS,Apple,iPhone 14,iOS 18,5.1.8
D04472,iOS,Apple,iPhone 15,iOS 18,5.1.8
D04473,Android,Oppo,Phone 2,Android 12,5.2.2
D04474,iOS,Apple,iPhone 14,Android 14,5.2.1
D04475,Android,Vivo,Phone 2,Android 13,5.1.8
D04476,iOS,Apple,iPhone 13,iOS 16,5.2.1
D04477,Android,Realme,Nord CE 3,iOS 17,5.1.8
D04478,iOS,Apple,iPhone 14,Android 14,5.2.1
D04479,iOS,Apple,iPhone 16,Android 12,5.2.0
D04480,iOS,Apple,iPhone 14,Android 12,5.1.9
D04481,Android,Motorola,Phone 2,Android 12,5.1.8
D04482,Android,Motorola,Nord CE 3,iOS 16,5.2.2
D04483,iOS,Apple,iPhone 16,Android 13,5.2.1
D04484,iOS,Apple,iPhone 16,Android 14,5.2.2
D04485,iOS,Apple,iPhone 13,iOS 18,5.2.0
D04486,iOS,Apple,iPhone 15,Android 14,5.1.9
D04487,iOS,Apple,iPhone 14,iOS 16,5.1.9
D04488,iOS,Apple,iPhone 16,Android 12,5.1.9
D04489,Android,Xiaomi,V29,iOS 17,5.2.2
D04490,iOS,Apple,iPhone 14,Android 12,5.1.8
D04491,iOS,Apple,iPhone 14,Android 14,5.2.2
D04492,Android,Oppo,Realme GT,iOS 17,5.1.9
D04493,iOS,Apple,iPhone 16,Android 12,5.2.2
D04494,Android,Xiaomi,Galaxy S23,iOS 17,5.1.8
D04495,iOS,Apple,iPhone 16,Android 14,5.1.9
D04496,iOS,Apple,iPhone 13,Android 13,5.2.1
D04497,Android,OnePlus,Galaxy A54,Android 13,5.2.2
D04498,Android,Realme,Nord CE 3,Android 12,5.2.2
D04499,Android,Vivo,Edge 50,iOS 18,5.2.1
D04500,iOS,Apple,iPhone 16,Android 12,5.2.1
D04501,iOS,Apple,iPhone 15,iOS 18,5.2.2
D04502,Android,Realme,Edge 50,Android 14,5.2.1
D04503,Android,Motorola,Phone 2,iOS 16,5.1.8
D04504,Android,Xiaomi,V29,iOS 18,5.2.2
D04505,Android,Realme,Realme GT,Android 12,5.2.1
D04506,Android,Motorola,Reno 11,iOS 16,5.2.0
D04507,iOS,Apple,iPhone 15,Android 13,5.1.8
D04508,iOS,Apple,iPhone 13,iOS 16,5.2.1
D04509,iOS,Apple,iPhone 16,iOS 18,5.2.1
D04510,Android,Nothing,11T Pro,iOS 18,5.1.9
D04511,iOS,Apple,iPhone 15,Android 13,5.2.0
D04512,iOS,Apple,iPhone 15,Android 14,5.2.2
D04513,iOS,Apple,iPhone 15,Android 12,5.2.1
D04514,Android,Vivo,Galaxy A54,Android 12,5.2.2
D04515,Android,Vivo,Galaxy A54,Android 14,5.2.2
D04516,Android,Samsung,Galaxy S23,iOS 16,5.2.0
D04517,iOS,Apple,iPhone 13,iOS 18,5.1.9
D04518,iOS,Apple,iPhone 14,iOS 18,5.2.1
D04519,Android,Motorola,11T Pro,iOS 18,5.2.2
D04520,Android,OnePlus,Galaxy A54,iOS 16,5.1.9
D04521,iOS,Apple,iPhone 13,Android 13,5.1.9
D04522,iOS,Apple,iPhone 15,Android 14,5.2.2
D04523,iOS,Apple,iPhone 13,iOS 16,5.1.8
D04524,Android,Vivo,Realme GT,Android 12,5.1.8
D04525,Android,Samsung,V29,iOS 17,5.2.2
D04526,Android,Vivo,Nord CE 3,iOS 16,5.2.0
D04527,iOS,Apple,iPhone 15,Android 12,5.1.9
D04528,Android,Samsung,Edge 50,Android 14,5.1.8
D04529,Android,Realme,Edge 50,iOS 17,5.2.2
D04530,Android,Realme,11T Pro,Android 13,5.2.2
D04531,iOS,Apple,iPhone 13,Android 12,5.1.9
D04532,iOS,Apple,iPhone 16,Android 14,5.2.1
D04533,Android,Nothing,Galaxy S23,iOS 18,5.2.2
D04534,Android,OnePlus,Edge 50,iOS 16,5.2.0
D04535,iOS,Apple,iPhone 14,Android 13,5.1.8
D04536,iOS,Apple,iPhone 14,Android 14,5.2.1
D04537,iOS,Apple,iPhone 14,Android 14,5.2.1
D04538,Android,OnePlus,Galaxy A54,iOS 17,5.2.1
D04539,iOS,Apple,iPhone 15,iOS 16,5.1.9
D04540,iOS,Apple,iPhone 16,Android 13,5.1.9
D04541,Android,Samsung,Nord CE 3,Android 12,5.1.9
D04542,Android,Nothing,Edge 50,iOS 18,5.1.9
D04543,Android,Oppo,V29,Android 12,5.2.2
D04544,iOS,Apple,iPhone 16,Android 13,5.1.9
D04545,iOS,Apple,iPhone 15,Android 14,5.2.2
D04546,iOS,Apple,iPhone 16,Android 12,5.2.0
D04547,iOS,Apple,iPhone 14,iOS 17,5.1.8
D04548,Android,Nothing,Galaxy A54,Android 12,5.2.2
D04549,Android,Motorola,Nord CE 3,Android 13,5.2.0
D04550,iOS,Apple,iPhone 14,iOS 17,5.1.8
D04551,iOS,Apple,iPhone 16,iOS 17,5.1.9
D04552,iOS,Apple,iPhone 14,Android 13,5.2.2
D04553,iOS,Apple,iPhone 13,iOS 17,5.2.2
D04554,iOS,Apple,iPhone 13,iOS 18,5.2.1
D04555,iOS,Apple,iPhone 13,iOS 17,5.2.2
D04556,iOS,Apple,iPhone 14,iOS 16,5.2.0
D04557,Android,Realme,Reno 11,iOS 16,5.1.8
D04558,Android,Nothing,11T Pro,Android 13,5.1.9
D04559,Android,Nothing,Nord CE 3,Android 13,5.2.2
D04560,Android,Samsung,Reno 11,Android 12,5.1.8
D04561,iOS,Apple,iPhone 13,iOS 17,5.2.2
D04562,Android,Nothing,Realme GT,iOS 18,5.1.9
D04563,Android,Samsung,V29,Android 14,5.2.2
D04564,Android,Xiaomi,Galaxy A54,iOS 17,5.1.9
D04565,iOS,Apple,iPhone 16,Android 12,5.2.0
D04566,iOS,Apple,iPhone 15,Android 14,5.2.2
D04567,iOS,Apple,iPhone 13,Android 12,5.2.0
D04568,iOS,Apple,iPhone 15,iOS 17,5.2.1
D04569,Android,Samsung,Nord CE 3,iOS 17,5.2.0
D04570,Android,Realme,Galaxy A54,Android 12,5.2.1
D04571,Android,Xiaomi,V29,iOS 16,5.1.9
D04572,iOS,Apple,iPhone 16,Android 13,5.2.2
D04573,iOS,Apple,iPhone 14,Android 13,5.2.1
D04574,iOS,Apple,iPhone 14,iOS 18,5.1.8
D04575,Android,OnePlus,Galaxy A54,iOS 17,5.1.8
D04576,Android,Motorola,V29,iOS 18,5.1.9
D04577,iOS,Apple,iPhone 15,Android 12,5.2.0
D04578,Android,Nothing,Edge 50,Android 12,5.2.2
D04579,Android,Realme,Nord CE 3,Android 14,5.1.9
D04580,Android,Motorola,Edge 50,iOS 17,5.1.8
D04581,Android,Motorola,11T Pro,Android 12,5.2.1
D04582,Android,Nothing,Galaxy S23,Android 12,5.1.9
D04583,iOS,Apple,iPhone 13,iOS 17,5.2.1
D04584,iOS,Apple,iPhone 14,Android 12,5.2.0
D04585,Android,Realme,Galaxy S23,Android 13,5.2.1
D04586,iOS,Apple,iPhone 13,iOS 18,5.1.8
D04587,Android,Oppo,Phone 2,iOS 17,5.1.8
D04588,iOS,Apple,iPhone 15,iOS 17,5.2.0
D04589,Android,Xiaomi,Nord CE 3,Android 14,5.2.1
D04590,Android,OnePlus,Galaxy A54,iOS 17,5.2.1
D04591,Android,OnePlus,Nord CE 3,iOS 16,5.2.1
