ticket_id,transaction_id,user_id,issue_type,ticket_status,resolution_time_minutes,customer_rating
SP002689,T0050428,U006839,Transaction Pending,Resolved,1187,1
SP002690,T0048794,U007433,Bank Server Error,In Progress,139,5
SP002691,T0038684,U008272,Bank Server Error,Resolved,719,2
SP002692,T0073935,U009623,Bank Server Error,Resolved,980,1
SP002693,T0035840,U003488,Merchant Complaint,Resolved,1368,2
SP002694,T0066528,U003928,UPI PIN Issue,Resolved,315,2
SP002695,T0011745,U004195,UPI PIN Issue,Resolved,1271,1
SP002696,T0020449,U007338,Money Debited Not Credited,Resolved,761,2
SP002697,T0066823,U008940,Bank Server Error,Open,462,5
SP002698,T0020077,U009438,Transaction Pending,In Progress,84,2
SP002699,T0084552,U007543,UPI PIN Issue,Open,1190,4
SP002700,T0053141,U009403,Payment Failed,Resolved,542,2
SP002701,T0063542,U003250,Merchant Complaint,Resolved,940,4
SP002702,T0045167,U001537,Duplicate Debit,Resolved,435,1
SP002703,T0036835,U003957,Duplicate Debit,Resolved,1315,5
SP002704,T0043103,U005461,Payment Failed,Resolved,191,2
SP002705,T0084971,U001154,Bank Server Error,Resolved,1331,1
SP002706,T0004558,U007738,Payment Failed,Resolved,419,1
SP002707,T0060616,U004083,Transaction Pending,Resolved,1381,5
SP002708,T0028197,U006969,Payment Failed,Resolved,427,2
SP002709,T0085774,U003100,Bank Server Error,Open,458,3
SP002710,T0088367,U000178,UPI PIN Issue,Resolved,159,1
SP002711,T0037671,U003587,Money Debited Not Credited,Resolved,1099,2
SP002712,T0077110,U005561,UPI PIN Issue,Resolved,735,4
SP002713,T0007130,U003220,Transaction Pending,Resolved,612,4
SP002714,T0049374,U005042,Bank Server Error,Resolved,516,4
SP002715,T0093495,U002777,Money Debited Not Credited,Resolved,672,3
SP002716,T0023927,U007824,Duplicate Debit,Resolved,451,1
SP002717,T0043531,U002635,Merchant Complaint,Open,38,4
SP002718,T0073920,U006335,Refund Pending,Resolved,761,2
SP002719,T0008929,U007880,UPI PIN Issue,Resolved,939,3
SP002720,T0043297,U002801,Duplicate Debit,Resolved,1077,1
SP002721,T0002913,U005603,Payment Failed,In Progress,449,3
SP002722,T0037763,U002189,Transaction Pending,Resolved,91,3
SP002723,T0023133,U002040,Refund Pending,Resolved,1105,3
SP002724,T0027233,U002135,Money Debited Not Credited,Resolved,330,3
SP002725,T0085010,U005984,Bank Server Error,Resolved,206,4
SP002726,T0007081,U005817,UPI PIN Issue,Resolved,1090,4
SP002727,T0085297,U003265,Duplicate Debit,In Progress,698,1
SP002728,T0032549,U008708,Refund Pending,Resolved,579,2
SP002729,T0062747,U003795,Duplicate Debit,Open,271,4
SP002730,T0066683,U009882,Transaction Pending,Resolved,1363,3
SP002731,T0021453,U000597,Bank Server Error,Resolved,849,1
SP002732,T0075085,U005598,UPI PIN Issue,Resolved,569,3
SP002733,T0015002,U003827,UPI PIN Issue,Resolved,716,3
SP002734,T0093542,U007379,Refund Pending,Resolved,708,5
SP002735,T0052520,U003252,Merchant Complaint,Resolved,669,1
SP002736,T0017920,U002373,Transaction Pending,Resolved,1131,2
SP002737,T0091217,U004761,Transaction Pending,Resolved,272,5
SP002738,T0055219,U009413,Transaction Pending,Open,444,1
SP002739,T0034751,U000813,Refund Pending,In Progress,219,5
SP002740,T0096242,U004526,Duplicate Debit,Open,980,4
SP002741,T0084945,U004515,Bank Server Error,Resolved,833,1
SP002742,T0089489,U003359,Refund Pending,Resolved,1102,5
SP002743,T0024608,U009373,Refund Pending,In Progress,126,4
SP002744,T0062701,U006264,UPI PIN Issue,Resolved,820,5
SP002745,T0025350,U007607,Duplicate Debit,In Progress,18,5
SP002746,T0000108,U009273,Bank Server Error,Open,443,3
SP002747,T0054811,U009648,Merchant Complaint,Resolved,119,2
SP002748,T0095657,U006402,Payment Failed,Resolved,866,4
SP002749,T0039056,U002067,Merchant Complaint,Resolved,755,5
SP002750,T0077963,U001958,Duplicate Debit,Open,634,5
SP002751,T0028531,U007328,Payment Failed,In Progress,683,5
SP002752,T0099271,U004237,Refund Pending,Resolved,1079,1
SP002753,T0038443,U004039,Bank Server Error,Resolved,569,4
SP002754,T0068755,U002026,UPI PIN Issue,Open,480,3
SP002755,T0092358,U007016,Transaction Pending,Open,1293,5
SP002756,T0052187,U006686,UPI PIN Issue,Resolved,1008,5
SP002757,T0063185,U002814,Money Debited Not Credited,In Progress,1260,3
SP002758,T0016084,U009050,Merchant Complaint,In Progress,184,1
SP002759,T0087239,U006916,Merchant Complaint,Resolved,1202,1
SP002760,T0038632,U006589,Payment Failed,Resolved,643,1
SP002761,T0099669,U000794,Merchant Complaint,Resolved,895,3
SP002762,T0085377,U000803,Payment Failed,Resolved,986,3
SP002763,T0070570,U005998,UPI PIN Issue,Resolved,363,5
SP002764,T0057621,U008561,Refund Pending,Open,855,1
SP002765,T0021989,U008312,Merchant Complaint,Resolved,210,5
SP002766,T0025166,U004176,Bank Server Error,Resolved,454,2
SP002767,T0040531,U005177,Money Debited Not Credited,Resolved,921,1
SP002768,T0082017,U009028,Refund Pending,In Progress,784,4
SP002769,T0094715,U001203,Transaction Pending,Open,248,1
SP002770,T0055634,U009248,Duplicate Debit,Resolved,789,4
SP002771,T0045910,U004566,Duplicate Debit,Open,259,4
SP002772,T0041675,U007704,Refund Pending,In Progress,417,3
SP002773,T0057433,U002086,Refund Pending,Resolved,908,4
SP002774,T0040260,U007032,Merchant Complaint,Resolved,663,5
SP002775,T0029369,U006723,Bank Server Error,Resolved,1402,3
SP002776,T0076596,U006946,Duplicate Debit,Resolved,696,2
SP002777,T0063916,U003742,Money Debited Not Credited,Open,57,4
SP002778,T0009842,U001523,Bank Server Error,In Progress,143,1
SP002779,T0036463,U007664,Money Debited Not Credited,Resolved,345,5
SP002780,T0034832,U003165,Payment Failed,Resolved,656,1
SP002781,T0091507,U009393,Transaction Pending,Resolved,763,1
SP002782,T0000253,U003095,Money Debited Not Credited,Resolved,438,4
SP002783,T0072197,U000934,Transaction Pending,Resolved,228,3
SP002784,T0011507,U008753,Duplicate Debit,Resolved,632,5
SP002785,T0081272,U005937,Bank Server Error,In Progress,1396,2
SP002786,T0024161,U000433,Bank Server Error,Resolved,1143,5
SP002787,T0002432,U000699,Duplicate Debit,Resolved,1099,2
SP002788,T0014013,U001852,Merchant Complaint,Resolved,518,4
SP002789,T0063059,U001175,Payment Failed,Resolved,117,5
SP002790,T0099724,U008538,Merchant Complaint,Resolved,210,5
SP002791,T0063196,U006931,UPI PIN Issue,Resolved,1042,1
SP002792,T0014355,U003452,Transaction Pending,Resolved,927,1
SP002793,T0009324,U007104,UPI PIN Issue,Resolved,66,5
SP002794,T0015035,U000108,Merchant Complaint,Resolved,1232,3
SP002795,T0026299,U007588,Payment Failed,Resolved,186,3
SP002796,T0080668,U006989,UPI PIN Issue,Open,421,4
SP002797,T0060356,U001185,Refund Pending,Resolved,871,3
SP002798,T0086539,U002178,Refund Pending,Resolved,893,4
SP002799,T0079355,U002817,Payment Failed,Resolved,5,4
SP002800,T0021643,U007177,Bank Server Error,Resolved,726,1
SP002801,T0070192,U003306,Refund Pending,Resolved,71,5
SP002802,T0098817,U003070,UPI PIN Issue,In Progress,1100,5
SP002803,T0090201,U007009,Payment Failed,In Progress,263,2
SP002804,T0074084,U003040,UPI PIN Issue,Resolved,1030,4
SP002805,T0075242,U006246,Refund Pending,In Progress,912,3
SP002806,T0064502,U009366,Refund Pending,Resolved,1358,5
SP002807,T0075288,U001294,UPI PIN Issue,Resolved,1160,2
SP002808,T0004454,U003124,Refund Pending,Resolved,1250,1
SP002809,T0031718,U004776,Merchant Complaint,In Progress,673,3
SP002810,T0082101,U004627,Duplicate Debit,Open,226,2
SP002811,T0060400,U007275,Money Debited Not Credited,Open,1390,2
SP002812,T0072704,U006765,UPI PIN Issue,Resolved,27,3
SP002813,T0010759,U000230,Merchant Complaint,Open,816,1
SP002814,T0009211,U002162,Bank Server Error,Open,260,5
SP002815,T0091811,U000250,Bank Server Error,Resolved,929,2
SP002816,T0064198,U003007,Transaction Pending,Resolved,382,5
SP002817,T0062570,U005672,Merchant Complaint,In Progress,416,3
SP002818,T0075290,U005873,UPI PIN Issue,Resolved,1254,1
SP002819,T0024458,U003374,Duplicate Debit,Resolved,1040,1
SP002820,T0058467,U002615,Refund Pending,Resolved,1395,5
SP002821,T0070975,U005733,Duplicate Debit,Resolved,459,3
SP002822,T0010365,U004296,Transaction Pending,Resolved,310,2
SP002823,T0056686,U008195,Bank Server Error,Resolved,1356,5
SP002824,T0082652,U005028,Merchant Complaint,Resolved,1111,3
SP002825,T0052600,U009520,Transaction Pending,Resolved,713,2
SP002826,T0033405,U009961,Bank Server Error,Resolved,1138,1
SP002827,T0008145,U000839,Payment Failed,Resolved,136,3
SP002828,T0006200,U009662,Payment Failed,Resolved,572,5
SP002829,T0089871,U001691,Duplicate Debit,Resolved,192,5
SP002830,T0091046,U003153,Payment Failed,Open,456,3
SP002831,T0056595,U007374,Bank Server Error,Resolved,953,3
SP002832,T0073799,U006317,Transaction Pending,Resolved,258,4
SP002833,T0079209,U009137,Transaction Pending,Open,267,3
SP002834,T0040221,U008231,Transaction Pending,Resolved,565,3
SP002835,T0094224,U002928,Duplicate Debit,Resolved,793,4
SP002836,T0045852,U001571,Bank Server Error,In Progress,730,2
SP002837,T0088370,U008741,UPI PIN Issue,Resolved,8,4
SP002838,T0086833,U005743,Bank Server Error,Resolved,149,4
SP002839,T0069003,U007147,Refund Pending,Resolved,697,3
SP002840,T0001035,U000117,Transaction Pending,Resolved,76,1
SP002841,T0061669,U004128,Payment Failed,Resolved,865,4
SP002842,T0015779,U000665,Payment Failed,Resolved,322,1
SP002843,T0050790,U009287,Transaction Pending,In Progress,125,5
SP002844,T0071995,U004896,Duplicate Debit,Open,1183,1
SP002845,T0065886,U003673,Bank Server Error,Resolved,735,5
SP002846,T0055193,U009159,Merchant Complaint,Resolved,1230,5
SP002847,T0021964,U000351,UPI PIN Issue,Resolved,1213,2
SP002848,T0004342,U004845,Payment Failed,Resolved,1410,3
SP002849,T0063318,U006075,UPI PIN Issue,Resolved,1418,5
SP002850,T0071546,U008130,Bank Server Error,In Progress,5,2
SP002851,T0021444,U005343,Merchant Complaint,Resolved,789,4
SP002852,T0046338,U007401,Money Debited Not Credited,Resolved,196,3
SP002853,T0030952,U006637,Payment Failed,Resolved,739,4
SP002854,T0044751,U006568,Bank Server Error,In Progress,667,4
SP002855,T0083871,U002166,UPI PIN Issue,In Progress,1423,2
SP002856,T0018751,U004571,Merchant Complaint,Resolved,12,1
SP002857,T0045160,U001455,Refund Pending,Resolved,576,4
SP002858,T0034161,U007532,Merchant Complaint,Open,130,4
SP002859,T0019448,U009280,UPI PIN Issue,In Progress,493,4
SP002860,T0072216,U008497,Refund Pending,Resolved,806,4
SP002861,T0090307,U007883,Bank Server Error,Resolved,406,1
SP002862,T0013747,U006510,Refund Pending,Resolved,87,1
SP002863,T0016258,U005311,Merchant Complaint,Resolved,614,4
SP002864,T0003529,U005135,Payment Failed,Resolved,104,3
SP002865,T0021628,U000767,UPI PIN Issue,Resolved,804,4
SP002866,T0053974,U007180,Duplicate Debit,Resolved,1127,5
SP002867,T0046189,U003780,Payment Failed,Resolved,898,2
SP002868,T0030624,U006271,Refund Pending,Resolved,481,4
SP002869,T0018140,U006213,Merchant Complaint,Resolved,240,5
SP002870,T0064339,U007940,UPI PIN Issue,Open,880,1
SP002871,T0015872,U002240,Duplicate Debit,Resolved,79,2
SP002872,T0017890,U005344,UPI PIN Issue,In Progress,823,3
SP002873,T0055505,U008157,Money Debited Not Credited,Resolved,654,5
SP002874,T0018139,U003055,Money Debited Not Credited,In Progress,290,1
SP002875,T0018383,U006419,Refund Pending,Resolved,504,1
SP002876,T0079607,U000777,Refund Pending,Resolved,1277,5
SP002877,T0045833,U008683,UPI PIN Issue,Open,719,2
SP002878,T0005094,U008140,Refund Pending,Open,37,5
SP002879,T0082267,U005715,Merchant Complaint,Open,1156,5
SP002880,T0023953,U004097,Payment Failed,Open,1071,5
SP002881,T0099104,U004810,Money Debited Not Credited,Resolved,517,3
SP002882,T0002069,U004484,Money Debited Not Credited,Open,1161,2
SP002883,T0006152,U007657,Transaction Pending,Resolved,1345,2
SP002884,T0097783,U003044,Merchant Complaint,Resolved,274,1
SP002885,T0030567,U005359,Bank Server Error,In Progress,1406,3
SP002886,T0064802,U001855,Bank Server Error,Resolved,152,4
SP002887,T0068511,U006140,Duplicate Debit,Resolved,1331,1
SP002888,T0045850,U002452,Money Debited Not Credited,Resolved,298,4
SP002889,T0029176,U004251,Payment Failed,In Progress,385,5
SP002890,T0071473,U003120,UPI PIN Issue,Resolved,522,5
SP002891,T0008457,U002827,Refund Pending,Resolved,128,1
SP002892,T0040907,U008291,Duplicate Debit,Resolved,1195,2
SP002893,T0070875,U002136,Transaction Pending,In Progress,254,2
SP002894,T0082416,U004997,Refund Pending,Resolved,265,4
SP002895,T0071264,U000037,Duplicate Debit,Resolved,951,4
SP002896,T0017890,U005344,Bank Server Error,Resolved,1126,4
SP002897,T0022155,U008878,Bank Server Error,Resolved,738,1
SP002898,T0053368,U009814,Money Debited Not Credited,Resolved,406,3
SP002899,T0060139,U008089,Bank Server Error,Open,36,4
SP002900,T0056013,U001524,Transaction Pending,Resolved,436,2
SP002901,T0092418,U009990,Bank Server Error,Resolved,697,1
SP002902,T0049770,U007927,UPI PIN Issue,Resolved,220,4
SP002903,T0087409,U002522,Bank Server Error,Open,543,2
SP002904,T0010695,U003002,Money Debited Not Credited,Resolved,339,2
SP002905,T0089091,U003535,Money Debited Not Credited,Resolved,899,2
SP002906,T0099832,U001818,Merchant Complaint,Resolved,497,1
SP002907,T0069084,U005923,Payment Failed,Open,798,3
SP002908,T0035369,U009653,Merchant Complaint,Resolved,364,3
SP002909,T0068280,U005340,Bank Server Error,Resolved,271,5
SP002910,T0022905,U009378,Transaction Pending,Resolved,1359,4
SP002911,T0016159,U002530,Money Debited Not Credited,Resolved,82,3
SP002912,T0023837,U001412,Merchant Complaint,Open,843,2
SP002913,T0091097,U007830,Merchant Complaint,Open,459,1
SP002914,T0031546,U007940,Refund Pending,Resolved,869,1
SP002915,T0087939,U004409,Money Debited Not Credited,Resolved,602,3
SP002916,T0039838,U007808,Payment Failed,In Progress,802,4
SP002917,T0099167,U009261,Money Debited Not Credited,Open,1180,4
SP002918,T0014363,U001908,UPI PIN Issue,Resolved,1186,4
SP002919,T0019490,U002745,Payment Failed,Resolved,215,5
SP002920,T0052071,U003972,Transaction Pending,Open,950,2
SP002921,T0051595,U005214,Refund Pending,Resolved,978,4
SP002922,T0048527,U008229,Refund Pending,Resolved,1112,4
SP002923,T0055447,U008350,Merchant Complaint,Resolved,917,2
SP002924,T0051900,U009411,Money Debited Not Credited,Resolved,446,1
SP002925,T0073669,U002355,Payment Failed,Resolved,16,2
SP002926,T0057679,U005943,Refund Pending,Resolved,393,5
SP002927,T0087879,U005152,UPI PIN Issue,Resolved,520,4
SP002928,T0065495,U005750,Duplicate Debit,Resolved,451,1
SP002929,T0036336,U005246,Payment Failed,Resolved,371,4
SP002930,T0027441,U001973,Duplicate Debit,Open,1351,5
SP002931,T0068303,U000036,Duplicate Debit,In Progress,1135,3
SP002932,T0067069,U000729,Money Debited Not Credited,In Progress,1023,3
SP002933,T0085206,U007707,UPI PIN Issue,Resolved,758,3
SP002934,T0094926,U006777,Payment Failed,Resolved,1438,1
SP002935,T0011797,U004133,Refund Pending,Resolved,595,5
SP002936,T0040768,U006130,Transaction Pending,Resolved,19,5
SP002937,T0002076,U005559,Merchant Complaint,Resolved,840,3
SP002938,T0089329,U007623,Transaction Pending,Resolved,1207,1
SP002939,T0054611,U008379,UPI PIN Issue,Resolved,269,3
SP002940,T0056280,U004366,Refund Pending,Open,589,5
SP002941,T0067772,U009000,Bank Server Error,Open,832,5
SP002942,T0013621,U009283,Bank Server Error,In Progress,985,4
SP002943,T0098264,U007733,Bank Server Error,Open,306,3
SP002944,T0089100,U004871,Refund Pending,Resolved,1110,5
SP002945,T0054016,U002251,Duplicate Debit,Open,1381,5
SP002946,T0067242,U009320,Payment Failed,Open,721,3
SP002947,T0050128,U000781,Merchant Complaint,Resolved,387,5
SP002948,T0008271,U007365,Duplicate Debit,Resolved,578,3
SP002949,T0020434,U001091,Duplicate Debit,Resolved,813,3
SP002950,T0027158,U001563,Duplicate Debit,Resolved,275,1
SP002951,T0073176,U006002,Money Debited Not Credited,Resolved,1357,2
SP002952,T0062616,U007065,Payment Failed,Resolved,245,5
SP002953,T0027976,U001519,Merchant Complaint,Resolved,1160,1
SP002954,T0042872,U007598,Payment Failed,Resolved,1122,1
SP002955,T0005256,U004961,Duplicate Debit,Resolved,275,1
SP002956,T0035275,U001539,Refund Pending,Resolved,860,2
SP002957,T0085741,U002926,Merchant Complaint,Resolved,202,3
SP002958,T0063075,U002431,Transaction Pending,Open,508,1
SP002959,T0091822,U005475,Refund Pending,Resolved,1122,4
SP002960,T0087511,U001773,Refund Pending,Resolved,121,1
SP002961,T0007941,U002463,UPI PIN Issue,Resolved,822,4
SP002962,T0056964,U006073,Payment Failed,Resolved,76,2
SP002963,T0035598,U007654,Payment Failed,Resolved,814,1
SP002964,T0061144,U007792,Transaction Pending,In Progress,264,1
SP002965,T0015296,U006231,Duplicate Debit,Resolved,313,3
SP002966,T0078775,U005586,Transaction Pending,Open,1235,4
SP002967,T0076654,U001364,Duplicate Debit,Resolved,1047,5
SP002968,T0012789,U008920,Duplicate Debit,Resolved,487,2
SP002969,T0095813,U003116,Bank Server Error,Resolved,153,5
SP002970,T0008774,U000534,Merchant Complaint,In Progress,998,3
SP002971,T0075384,U007888,Transaction Pending,In Progress,1189,2
SP002972,T0064180,U009747,UPI PIN Issue,Resolved,902,3
SP002973,T0029557,U003017,Payment Failed,Resolved,1390,4
SP002974,T0093377,U004981,Transaction Pending,Open,268,5
SP002975,T0014430,U004631,Bank Server Error,Resolved,182,2
SP002976,T0006534,U000638,Money Debited Not Credited,Open,978,1
SP002977,T0027756,U008234,UPI PIN Issue,Resolved,1090,5
SP002978,T0008932,U008608,Transaction Pending,Resolved,371,4
SP002979,T0029192,U009370,Transaction Pending,Resolved,1241,3
SP002980,T0042211,U002107,Merchant Complaint,Resolved,102,1
SP002981,T0002437,U001895,Bank Server Error,In Progress,452,1
SP002982,T0094579,U008342,Payment Failed,Resolved,1045,5
SP002983,T0010136,U001250,Duplicate Debit,Open,1171,5
SP002984,T0088311,U003605,Duplicate Debit,Resolved,141,3
SP002985,T0082015,U006965,Transaction Pending,Resolved,70,1
SP002986,T0024759,U000129,Payment Failed,Resolved,433,4
SP002987,T0007074,U006414,UPI PIN Issue,Resolved,1322,3
SP002988,T0092660,U007062,Transaction Pending,Resolved,1178,3
SP002989,T0025032,U004744,Refund Pending,Resolved,257,2
SP002990,T0011049,U006867,Duplicate Debit,Resolved,802,4
SP002991,T0095220,U001863,Payment Failed,Resolved,879,3
SP002992,T0001152,U009121,Duplicate Debit,In Progress,1414,3
SP002993,T0077273,U008055,Refund Pending,Resolved,656,4
SP002994,T0098192,U003907,Transaction Pending,Resolved,323,1
SP002995,T0047762,U003890,Transaction Pending,Resolved,750,4
SP002996,T0005111,U007465,Transaction Pending,Open,44,2
SP002997,T0015482,U009889,Refund Pending,Open,740,2
SP002998,T0098213,U001427,Refund Pending,Resolved,789,5
SP002999,T0037042,U007198,UPI PIN Issue,Resolved,594,5
