session_id,user_id,device_id,session_date,hour,session_duration_minutes,screens_viewed,transactions_attempted
S0047048,U004754,D01261,2025-12-08,22,8,9,3
S0047049,U004329,D03062,2025-10-13,9,2,1,0
S0047050,U004654,D02786,2025-01-19,10,9,3,0
S0047051,U005919,D04727,2025-09-18,20,38,17,5
S0047052,U002613,D02239,2025-11-24,6,16,14,3
S0047053,U000891,D04428,2025-07-05,9,19,14,4
S0047054,U001923,D02133,2025-04-17,11,36,19,3
S0047055,U008278,D02104,2025-10-26,5,19,12,5
S0047056,U008905,D03881,2025-02-17,6,33,17,0
S0047057,U002761,D01387,2025-04-27,16,42,12,4
S0047058,U009669,D04147,2025-02-28,20,2,13,0
S0047059,U007178,D02013,2025-08-10,6,42,20,5
S0047060,U008754,D01427,2025-01-13,9,24,10,5
S0047061,U003323,D00887,2025-04-14,23,7,1,0
S0047062,U005031,D04672,2025-05-15,0,3,17,1
S0047063,U001891,D04680,2025-01-12,14,26,1,1
S0047064,U007741,D03334,2025-03-27,2,31,11,0
S0047065,U004605,D02182,2025-08-25,6,37,4,0
S0047066,U000466,D03710,2025-11-11,5,31,20,1
S0047067,U007338,D01281,2025-06-26,10,7,4,3
S0047068,U002587,D03334,2025-12-03,7,36,18,5
S0047069,U004387,D00115,2025-12-14,3,7,2,5
S0047070,U000811,D03166,2025-01-25,15,19,13,0
S0047071,U008647,D00470,2025-08-21,6,7,11,3
S0047072,U008003,D03503,2025-05-21,12,26,18,5
S0047073,U004532,D00849,2025-05-04,1,33,16,3
S0047074,U001035,D04653,2025-12-30,22,29,15,2
S0047075,U004866,D04355,2025-03-01,15,4,12,1
S0047076,U009150,D00037,2025-01-18,2,31,19,0
S0047077,U000405,D04184,2025-01-12,14,30,2,3
S0047078,U009702,D01954,2025-08-22,2,4,7,1
S0047079,U000579,D00295,2025-11-01,2,44,14,1
S0047080,U002864,D00260,2025-05-20,12,29,16,1
S0047081,U007233,D03475,2025-05-04,22,21,16,2
S0047082,U004705,D01641,2025-06-03,9,8,11,4
S0047083,U002560,D00783,2025-11-05,20,2,15,2
S0047084,U000568,D01756,2025-11-11,10,1,11,2
S0047085,U002508,D00156,2025-04-25,3,16,18,2
S0047086,U004242,D01124,2025-11-04,7,37,4,3
S0047087,U000276,D04844,2025-05-16,7,26,13,0
S0047088,U007139,D02808,2025-06-05,10,2,7,5
S0047089,U005393,D00530,2025-02-02,18,16,10,2
S0047090,U003465,D04265,2025-03-15,0,45,6,5
S0047091,U007555,D02816,2025-10-25,6,16,17,4
S0047092,U009688,D03173,2025-06-17,8,24,9,2
S0047093,U004069,D04292,2025-07-31,0,35,15,2
S0047094,U000306,D02870,2025-09-22,12,17,19,2
S0047095,U009664,D03296,2025-09-28,23,1,14,0
S0047096,U004097,D03071,2025-07-08,4,17,13,1
S0047097,U000393,D04247,2025-06-14,23,33,13,1
S0047098,U003929,D02100,2025-09-13,10,5,6,2
S0047099,U004374,D00700,2025-02-20,5,12,17,4
S0047100,U000530,D01930,2025-03-19,18,27,11,5
S0047101,U002567,D04528,2025-01-30,5,19,20,0
S0047102,U006640,D03844,2025-06-12,20,26,11,0
S0047103,U006632,D01210,2025-10-09,21,36,5,5
S0047104,U007124,D02412,2025-06-08,4,33,15,4
S0047105,U001922,D00067,2025-12-22,9,5,11,3
S0047106,U009977,D04182,2025-09-19,8,13,18,0
S0047107,U008928,D01036,2025-01-30,13,19,2,4
S0047108,U000847,D02198,2025-08-08,21,45,19,1
S0047109,U004408,D03828,2025-09-02,12,27,7,4
S0047110,U005298,D03977,2025-12-20,8,36,7,0
S0047111,U001678,D01436,2025-03-14,5,37,14,3
S0047112,U007611,D02324,2025-07-30,17,11,17,0
S0047113,U002736,D01131,2025-04-19,10,42,18,3
S0047114,U006466,D04152,2025-01-19,17,43,17,4
S0047115,U001038,D00910,2025-04-06,0,32,20,5
S0047116,U008929,D00989,2025-03-27,3,27,6,0
S0047117,U000966,D01331,2025-03-08,19,29,2,2
S0047118,U008475,D00322,2025-04-27,20,38,17,0
S0047119,U006772,D03457,2025-03-10,18,23,2,3
S0047120,U006473,D03930,2025-06-14,13,43,9,4
S0047121,U000509,D00274,2025-12-29,20,28,1,4
S0047122,U001462,D02215,2025-07-25,23,42,5,0
S0047123,U004058,D04828,2025-10-18,17,45,11,1
S0047124,U006946,D03578,2025-09-15,0,28,13,2
S0047125,U002608,D02343,2025-02-09,16,38,13,5
S0047126,U004186,D03770,2025-10-17,9,31,2,3
S0047127,U006294,D03239,2025-03-31,0,38,11,0
S0047128,U009927,D03755,2025-09-23,14,44,18,5
S0047129,U006681,D03231,2025-07-06,16,15,19,0
S0047130,U008895,D04897,2025-02-23,9,26,13,4
S0047131,U003544,D02552,2025-02-22,10,15,17,5
S0047132,U009511,D00179,2025-05-26,6,13,9,0
S0047133,U002212,D01889,2025-04-11,13,26,6,1
S0047134,U007779,D03425,2025-05-19,18,34,16,4
S0047135,U005635,D00525,2025-03-18,19,12,10,5
S0047136,U008858,D01015,2025-10-01,7,10,11,1
S0047137,U000357,D03917,2025-10-23,0,1,7,0
S0047138,U006171,D01298,2025-07-05,5,4,7,1
S0047139,U002782,D03992,2025-02-15,15,33,15,3
S0047140,U008109,D04370,2025-05-30,5,16,20,4
S0047141,U005542,D03536,2025-02-10,6,21,13,2
S0047142,U002094,D04454,2025-01-18,2,36,7,2
S0047143,U005596,D01872,2025-01-29,18,29,11,2
S0047144,U001758,D00950,2025-06-11,8,34,4,0
S0047145,U003366,D04699,2025-05-30,0,19,11,5
S0047146,U004131,D00523,2025-05-27,9,11,15,1
S0047147,U002116,D01581,2025-07-08,20,27,7,4
S0047148,U005441,D02395,2025-07-05,0,5,14,0
S0047149,U005086,D01668,2025-07-19,20,28,18,0
S0047150,U005551,D02211,2025-04-15,7,12,14,2
S0047151,U009788,D00668,2025-10-27,13,42,3,1
S0047152,U001459,D02880,2025-02-08,6,34,5,3
S0047153,U002790,D00634,2025-08-31,20,44,11,1
S0047154,U000309,D03113,2025-02-13,23,27,15,3
S0047155,U001719,D04083,2025-01-05,5,15,14,2
S0047156,U000221,D04830,2025-09-29,21,41,9,0
S0047157,U007038,D04919,2025-05-16,11,32,7,5
S0047158,U007168,D02864,2025-06-11,23,38,3,4
S0047159,U009141,D04216,2025-12-10,19,42,5,1
S0047160,U004247,D03244,2025-05-15,10,25,19,3
S0047161,U003028,D02759,2025-08-24,17,43,4,5
S0047162,U009807,D00756,2025-01-09,10,5,20,3
S0047163,U001324,D02163,2025-09-30,7,38,6,5
S0047164,U009297,D04707,2025-12-18,23,29,20,4
S0047165,U007191,D00992,2025-09-30,18,1,13,3
S0047166,U009457,D01036,2025-03-03,23,35,11,0
S0047167,U001481,D02451,2025-10-02,23,2,5,5
S0047168,U007736,D03197,2025-01-01,16,31,11,1
S0047169,U008185,D02484,2025-12-19,19,6,1,2
S0047170,U008521,D01094,2025-05-28,3,33,4,1
S0047171,U005535,D04907,2025-11-24,0,39,19,3
S0047172,U009769,D00488,2025-07-19,8,30,11,5
S0047173,U002221,D01668,2025-10-20,6,45,10,5
S0047174,U009573,D02131,2025-03-28,20,40,8,4
S0047175,U009703,D00782,2025-12-02,16,6,20,2
S0047176,U002341,D01434,2025-08-14,15,35,7,3
S0047177,U002196,D00172,2025-05-04,14,3,2,0
S0047178,U004932,D04340,2025-03-16,14,12,11,0
S0047179,U007229,D03970,2025-04-05,19,16,10,4
S0047180,U003363,D01220,2025-09-12,10,1,8,0
S0047181,U008967,D01220,2025-09-21,15,9,4,2
S0047182,U000336,D01821,2025-02-24,8,4,6,1
S0047183,U007303,D03928,2025-12-08,9,13,12,5
S0047184,U003894,D00882,2025-11-28,17,17,15,3
S0047185,U001553,D01213,2025-03-17,0,16,8,4
S0047186,U003283,D04694,2025-05-16,18,21,4,4
S0047187,U000109,D01912,2025-12-31,17,6,8,3
S0047188,U009724,D04466,2025-03-12,14,44,8,4
S0047189,U005502,D01182,2025-09-19,1,18,13,5
S0047190,U007868,D03574,2025-03-29,9,7,2,4
S0047191,U004606,D04501,2025-03-09,13,16,13,2
S0047192,U000103,D03685,2025-01-06,7,12,4,0
S0047193,U007204,D03707,2025-10-26,8,27,3,4
S0047194,U006367,D00733,2025-07-11,1,1,7,2
S0047195,U001101,D00042,2025-11-14,5,23,18,5
S0047196,U009973,D01617,2025-08-15,5,44,8,2
S0047197,U005031,D04815,2025-07-17,15,27,12,2
S0047198,U008605,D00523,2025-05-28,13,28,2,4
S0047199,U002447,D02510,2025-02-05,6,1,4,2
S0047200,U004704,D03917,2025-11-20,4,12,13,0
S0047201,U004283,D04085,2025-05-01,12,23,1,5
S0047202,U005514,D02687,2025-05-20,15,34,11,5
S0047203,U006299,D02264,2025-02-27,10,8,4,4
S0047204,U004648,D02904,2025-11-03,18,7,15,2
S0047205,U001311,D03939,2025-06-01,6,7,11,1
S0047206,U008059,D00180,2025-05-14,7,8,13,5
S0047207,U009480,D01618,2025-06-24,0,34,13,1
S0047208,U003181,D01999,2025-07-20,12,21,19,0
S0047209,U003109,D01733,2025-01-03,5,6,10,3
S0047210,U000531,D04751,2025-11-17,15,20,4,4
S0047211,U009197,D01294,2025-08-05,13,1,5,1
S0047212,U006360,D03102,2025-11-08,15,17,8,1
S0047213,U006639,D04034,2025-02-28,11,1,6,4
S0047214,U005287,D00044,2025-12-08,11,37,2,0
S0047215,U008833,D01293,2025-02-16,20,42,11,4
S0047216,U008621,D03987,2025-03-07,13,1,15,1
S0047217,U008498,D02581,2025-07-29,10,30,7,1
S0047218,U002831,D03093,2025-12-31,19,39,15,4
S0047219,U006532,D01220,2025-12-07,13,22,12,3
S0047220,U000588,D01481,2025-07-11,1,17,17,2
S0047221,U005415,D03528,2025-09-12,22,26,12,1
S0047222,U004246,D01076,2025-11-25,10,16,20,1
S0047223,U008474,D03937,2025-08-13,7,18,20,5
S0047224,U006586,D00056,2025-03-24,12,19,4,4
S0047225,U003166,D04287,2025-04-08,22,27,20,1
S0047226,U000713,D02123,2025-09-09,17,6,10,4
S0047227,U004539,D04587,2025-10-11,5,37,6,2
S0047228,U006366,D00736,2025-07-22,17,32,8,0
S0047229,U007817,D04835,2025-02-13,20,40,3,1
S0047230,U006866,D02896,2025-08-13,21,39,11,3
S0047231,U005240,D00161,2025-04-19,12,12,18,4
S0047232,U007190,D02193,2025-12-07,13,35,3,3
S0047233,U004612,D02159,2025-05-08,13,21,4,1
S0047234,U002466,D02528,2025-05-20,2,1,13,1
S0047235,U007662,D04894,2025-05-07,5,26,10,4
S0047236,U006113,D01782,2025-10-22,6,9,7,4
S0047237,U005759,D04797,2025-10-04,2,37,11,4
S0047238,U005323,D00788,2025-11-05,2,24,5,3
S0047239,U006247,D04052,2025-01-24,7,20,11,4
S0047240,U006674,D00987,2025-02-07,5,7,6,3
S0047241,U002579,D01241,2025-11-26,7,40,14,1
S0047242,U008886,D01061,2025-06-20,15,32,20,3
S0047243,U003743,D01181,2025-04-01,22,4,5,2
S0047244,U006566,D01382,2025-01-01,23,16,13,5
S0047245,U001636,D04107,2025-04-16,0,7,7,3
S0047246,U002008,D00653,2025-05-05,18,30,3,3
S0047247,U000723,D02678,2025-10-11,15,31,6,2
S0047248,U001435,D02607,2025-07-23,3,42,13,3
S0047249,U001139,D01502,2025-10-23,4,34,1,4
S0047250,U008188,D01407,2025-06-01,2,29,4,0
S0047251,U001531,D03623,2025-03-29,0,11,4,5
S0047252,U000570,D00539,2025-11-07,21,11,8,4
S0047253,U009142,D01478,2025-07-02,20,27,16,5
S0047254,U005974,D01526,2025-05-31,12,33,13,1
S0047255,U005558,D00287,2025-11-15,18,14,9,4
S0047256,U003540,D03403,2025-01-07,3,36,3,5
S0047257,U002997,D03335,2025-10-21,22,26,11,1
S0047258,U000956,D04067,2025-07-28,0,34,4,1
S0047259,U001644,D03622,2025-01-19,7,29,20,5
S0047260,U002804,D03079,2025-12-03,8,31,17,3
S0047261,U003301,D02365,2025-07-21,17,32,6,4
S0047262,U003056,D02189,2025-01-23,4,28,20,3
S0047263,U006996,D04322,2025-01-25,5,21,14,4
S0047264,U006756,D00377,2025-02-13,22,35,17,1
S0047265,U006908,D04830,2025-01-30,20,11,19,3
S0047266,U007210,D00036,2025-01-21,10,24,9,4
S0047267,U000796,D01060,2025-01-22,14,19,19,3
S0047268,U003787,D00284,2025-06-30,12,45,3,4
S0047269,U005855,D02322,2025-03-02,0,15,13,2
S0047270,U009994,D00374,2025-05-13,22,11,19,4
S0047271,U002293,D03783,2025-02-24,5,6,19,2
S0047272,U009791,D02462,2025-07-13,5,28,4,4
S0047273,U001865,D00063,2025-04-30,1,10,17,5
S0047274,U007339,D04834,2025-08-23,15,33,9,4
S0047275,U009556,D01126,2025-06-01,17,10,14,5
S0047276,U004139,D02877,2025-12-18,11,18,4,2
S0047277,U006018,D04451,2025-01-23,20,32,12,5
S0047278,U006254,D03397,2025-04-12,8,23,6,2
S0047279,U007858,D01434,2025-04-25,3,13,9,2
S0047280,U004698,D02246,2025-04-04,3,29,15,4
S0047281,U000752,D00624,2025-11-25,20,38,6,2
S0047282,U008937,D00766,2025-11-08,21,7,6,0
S0047283,U001365,D01504,2025-12-07,22,18,10,2
S0047284,U007696,D03932,2025-12-19,8,31,3,1
S0047285,U000375,D02348,2025-01-10,22,9,1,1
S0047286,U002714,D00349,2025-09-15,22,43,5,5
S0047287,U005348,D01586,2025-11-21,3,4,7,0
S0047288,U002718,D04146,2025-06-05,8,22,11,2
S0047289,U001881,D00764,2025-04-01,13,5,20,1
S0047290,U007340,D03333,2025-03-27,6,5,19,5
S0047291,U006114,D00079,2025-07-01,8,2,6,1
S0047292,U006131,D03912,2025-04-13,20,38,2,5
S0047293,U005912,D02419,2025-11-04,1,35,20,1
S0047294,U009542,D02026,2025-12-28,23,34,14,3
S0047295,U008838,D02230,2025-10-08,21,11,17,2
S0047296,U001986,D02501,2025-05-02,11,10,7,2
S0047297,U004887,D02526,2025-11-06,8,3,5,0
S0047298,U009152,D01541,2025-01-11,8,20,19,5
S0047299,U009563,D02414,2025-12-07,9,15,5,5
S0047300,U008070,D03074,2025-04-11,18,17,2,0
S0047301,U001626,D04026,2025-06-13,20,18,7,2
S0047302,U007410,D04240,2025-02-27,13,36,3,0
S0047303,U004835,D00012,2025-10-16,21,39,12,1
S0047304,U007020,D04167,2025-03-06,4,2,10,1
S0047305,U004199,D03615,2025-05-11,9,37,20,4
S0047306,U003710,D03534,2025-04-23,7,6,18,1
S0047307,U009016,D03339,2025-07-19,22,31,18,0
S0047308,U008039,D04277,2025-12-04,22,20,2,0
S0047309,U004038,D02658,2025-10-14,14,40,14,2
S0047310,U005907,D03786,2025-10-17,5,33,11,0
S0047311,U008913,D00745,2025-02-15,6,1,8,1
S0047312,U005473,D01158,2025-08-31,12,31,13,4
S0047313,U008414,D02133,2025-05-25,0,44,19,4
S0047314,U001102,D01141,2025-05-18,6,6,15,2
S0047315,U000506,D03249,2025-06-30,21,9,13,5
S0047316,U007664,D03000,2025-08-27,17,39,1,0
S0047317,U009762,D02856,2025-09-09,15,23,16,3
S0047318,U005370,D01833,2025-02-20,3,5,1,3
S0047319,U004968,D01988,2025-02-16,20,31,9,1
S0047320,U003460,D02315,2025-05-18,22,8,13,3
S0047321,U002018,D02968,2025-05-02,3,10,16,1
S0047322,U007952,D02447,2025-06-20,20,2,4,4
S0047323,U007577,D04812,2025-02-17,9,2,19,3
S0047324,U009326,D03118,2025-05-29,18,24,5,0
S0047325,U008399,D00202,2025-02-26,15,35,6,2
S0047326,U003016,D04662,2025-02-16,18,42,8,2
S0047327,U005391,D02584,2025-10-16,4,21,3,2
S0047328,U009850,D04220,2025-10-23,2,35,1,3
S0047329,U009149,D03286,2025-05-17,18,26,20,1
S0047330,U004664,D02704,2025-05-29,15,19,12,3
S0047331,U008451,D04373,2025-04-07,1,36,15,2
S0047332,U001186,D04315,2025-04-03,1,19,18,3
S0047333,U005418,D01492,2025-12-11,13,23,12,5
S0047334,U008970,D01112,2025-03-05,13,27,7,4
S0047335,U001914,D02410,2025-10-27,7,44,19,1
S0047336,U008643,D02357,2025-07-27,23,20,5,3
S0047337,U003661,D01139,2025-12-25,15,40,5,0
S0047338,U009891,D04168,2025-05-26,6,19,13,2
S0047339,U008182,D01740,2025-01-06,20,7,12,2
S0047340,U000337,D02589,2025-01-09,4,28,13,5
S0047341,U003499,D00424,2025-07-16,12,37,8,1
S0047342,U007879,D00824,2025-06-17,4,6,17,0
S0047343,U004052,D02313,2025-12-11,5,26,12,3
S0047344,U005231,D04595,2025-11-11,19,11,2,3
S0047345,U004991,D01063,2025-02-27,22,29,16,0
S0047346,U009353,D04454,2025-03-22,22,22,4,2
S0047347,U006039,D03716,2025-08-13,22,23,20,5
S0047348,U007518,D04507,2025-01-21,8,11,18,0
S0047349,U007550,D03120,2025-06-22,13,13,19,0
S0047350,U006627,D03651,2025-01-19,4,13,12,2
S0047351,U008962,D02186,2025-09-18,22,17,1,1
S0047352,U002304,D02340,2025-12-08,7,30,1,4
S0047353,U006628,D03850,2025-07-07,12,44,5,3
S0047354,U002891,D03505,2025-03-01,20,21,6,4
S0047355,U001941,D03258,2025-04-28,0,26,6,5
S0047356,U005841,D00086,2025-10-08,21,23,9,5
S0047357,U002197,D04636,2025-01-10,10,39,7,1
S0047358,U006792,D00128,2025-01-21,19,39,11,3
S0047359,U009513,D02022,2025-04-26,15,23,14,3
S0047360,U008714,D01033,2025-08-15,4,21,4,5
S0047361,U003264,D04411,2025-05-10,19,30,14,1
S0047362,U002513,D02889,2025-08-21,10,15,2,5
S0047363,U006083,D02753,2025-03-24,23,30,14,3
S0047364,U005668,D02642,2025-05-22,19,3,17,2
S0047365,U009547,D01609,2025-09-02,5,19,3,4
S0047366,U002679,D00195,2025-07-18,10,41,12,2
S0047367,U003163,D04295,2025-06-12,21,38,1,2
S0047368,U004526,D01321,2025-01-08,5,41,19,3
S0047369,U009665,D01701,2025-07-25,5,29,19,3
S0047370,U002075,D00241,2025-04-18,1,9,11,2
S0047371,U008119,D00659,2025-06-18,8,34,15,4
S0047372,U002527,D01627,2025-07-25,15,34,20,1
S0047373,U000105,D02973,2025-09-06,10,23,3,4
S0047374,U005593,D04449,2025-01-26,18,31,19,4
S0047375,U005283,D00410,2025-06-06,11,20,18,0
S0047376,U000047,D03187,2025-10-21,12,14,6,4
S0047377,U002832,D00684,2025-07-10,3,32,6,4
S0047378,U005093,D04021,2025-12-08,9,41,18,2
S0047379,U005138,D01389,2025-08-08,11,4,2,5
S0047380,U000488,D04654,2025-07-18,18,3,18,2
S0047381,U005280,D04304,2025-02-22,7,24,8,1
S0047382,U007085,D02477,2025-01-04,11,31,2,0
S0047383,U002386,D03889,2025-03-09,22,16,9,5
S0047384,U001081,D03947,2025-06-01,11,35,14,3
S0047385,U000053,D03840,2025-05-18,5,41,19,1
S0047386,U005841,D01551,2025-05-04,13,25,11,1
S0047387,U002031,D03000,2025-09-10,11,12,15,2
S0047388,U003800,D01358,2025-07-09,4,10,19,1
S0047389,U008558,D02081,2025-06-23,22,11,8,5
S0047390,U003795,D00808,2025-06-29,16,27,8,5
S0047391,U004170,D00545,2025-02-23,23,33,17,0
S0047392,U008575,D03156,2025-11-14,0,4,11,5
S0047393,U005961,D01857,2025-07-02,3,23,8,2
S0047394,U009851,D00601,2025-01-22,8,30,1,0
S0047395,U004605,D02178,2025-05-08,22,8,10,0
S0047396,U001555,D03910,2025-04-07,22,43,11,1
S0047397,U000465,D01902,2025-09-16,9,8,1,3
S0047398,U005936,D02726,2025-02-14,8,2,20,1
S0047399,U000152,D01243,2025-03-07,20,17,1,2
S0047400,U003983,D00312,2025-03-05,8,23,1,0
S0047401,U009169,D00113,2025-07-02,15,16,18,4
S0047402,U000764,D02642,2025-09-20,2,15,18,3
S0047403,U008798,D02268,2025-11-10,18,19,4,3
S0047404,U005015,D03682,2025-11-26,0,45,13,1
S0047405,U009699,D03642,2025-11-14,15,23,5,5
S0047406,U004979,D04438,2025-10-13,4,21,9,1
S0047407,U006998,D03627,2025-12-05,16,5,2,3
S0047408,U007881,D03982,2025-12-16,11,34,2,3
S0047409,U002799,D04414,2025-09-28,6,17,20,1
S0047410,U008800,D03905,2025-04-07,0,8,17,4
S0047411,U003017,D02804,2025-05-21,6,11,8,4
S0047412,U000234,D04292,2025-10-06,10,7,5,2
S0047413,U005667,D00141,2025-06-03,9,30,15,2
S0047414,U005724,D04790,2025-04-11,20,17,19,0
S0047415,U004591,D03868,2025-06-16,9,29,5,1
S0047416,U004827,D04756,2025-10-30,6,28,12,1
S0047417,U008144,D04395,2025-03-13,0,27,8,4
S0047418,U004159,D01817,2025-09-13,19,10,16,1
S0047419,U004168,D04252,2025-03-03,7,20,6,2
S0047420,U006819,D02194,2025-05-14,1,37,5,1
S0047421,U008184,D00241,2025-09-21,8,20,5,0
S0047422,U003116,D02409,2025-07-29,2,26,2,3
S0047423,U006400,D03727,2025-11-29,2,21,14,5
S0047424,U005917,D01372,2025-02-08,17,26,6,4
S0047425,U004410,D01767,2025-08-29,1,30,7,1
S0047426,U007585,D01347,2025-10-21,17,35,9,0
S0047427,U001845,D03703,2025-09-11,23,23,16,2
S0047428,U006139,D01377,2025-07-11,17,3,16,0
S0047429,U009629,D02054,2025-03-22,19,3,11,4
S0047430,U004195,D04922,2025-11-24,18,32,19,3
S0047431,U001459,D04998,2025-09-02,1,44,12,1
S0047432,U006631,D00810,2025-07-01,6,13,6,0
S0047433,U000157,D01653,2025-10-26,22,28,17,3
S0047434,U006619,D02413,2025-03-26,7,36,17,3
S0047435,U001667,D02758,2025-02-17,4,18,18,5
S0047436,U006200,D02575,2025-06-02,9,40,2,1
S0047437,U009986,D01395,2025-05-25,2,40,7,3
S0047438,U008217,D00495,2025-10-23,22,43,1,3
S0047439,U001836,D01089,2025-04-02,2,12,3,2
S0047440,U009706,D03154,2025-10-28,1,40,9,2
S0047441,U005783,D02566,2025-01-15,11,33,11,5
S0047442,U004094,D00484,2025-09-17,9,31,8,1
S0047443,U008557,D02558,2025-03-01,7,4,12,5
S0047444,U005245,D00120,2025-03-03,7,14,16,1
S0047445,U005685,D01156,2025-05-12,22,45,6,5
S0047446,U004460,D04322,2025-11-02,12,40,2,2
S0047447,U001545,D00090,2025-11-02,16,22,19,4
S0047448,U007827,D04079,2025-03-20,19,25,13,1
S0047449,U002232,D03352,2025-05-17,11,39,12,4
S0047450,U007536,D01116,2025-01-14,21,20,7,4
S0047451,U004168,D01349,2025-07-05,15,16,20,2
S0047452,U000886,D01509,2025-07-05,10,20,5,3
S0047453,U008202,D02174,2025-06-23,18,18,3,2
S0047454,U006972,D02997,2025-03-08,5,30,5,4
S0047455,U008909,D02735,2025-05-10,21,23,20,3
S0047456,U000287,D00542,2025-08-27,7,35,17,5
S0047457,U007307,D04158,2025-03-02,2,40,4,4
S0047458,U002928,D01686,2025-06-18,4,20,7,3
S0047459,U007901,D00685,2025-07-25,15,23,14,4
S0047460,U006945,D00657,2025-02-12,0,36,3,0
S0047461,U001761,D02803,2025-12-22,2,31,20,3
S0047462,U009951,D01557,2025-11-12,5,36,11,1
S0047463,U006970,D00254,2025-01-10,16,37,3,1
S0047464,U007615,D03237,2025-11-29,2,45,12,3
S0047465,U000844,D04509,2025-06-22,7,45,5,4
S0047466,U009723,D01120,2025-10-16,9,14,14,2
S0047467,U003350,D01692,2025-07-11,15,30,9,3
S0047468,U002911,D01373,2025-07-02,19,27,15,2
S0047469,U007413,D00185,2025-10-16,0,22,4,0
S0047470,U008603,D00655,2025-02-26,3,41,1,1
S0047471,U008077,D03609,2025-09-04,8,3,9,3
S0047472,U002947,D02002,2025-08-21,7,11,2,5
S0047473,U007566,D04240,2025-05-26,11,12,19,3
S0047474,U000513,D03637,2025-10-16,20,25,14,0
S0047475,U004937,D01155,2025-08-26,7,3,13,1
S0047476,U008477,D04916,2025-01-29,9,43,12,4
S0047477,U007311,D01131,2025-03-29,6,8,19,3
S0047478,U005883,D02418,2025-10-18,7,31,18,1
S0047479,U006993,D00797,2025-05-19,0,10,17,0
S0047480,U006955,D02164,2025-09-10,1,36,12,4
S0047481,U002433,D03130,2025-04-15,14,15,1,2
S0047482,U003468,D03183,2025-03-15,6,41,6,1
S0047483,U007712,D02241,2025-08-20,21,14,14,2
S0047484,U005168,D03662,2025-08-25,15,3,20,1
S0047485,U009131,D00312,2025-05-15,7,2,11,0
S0047486,U003081,D03910,2025-05-22,10,10,10,4
S0047487,U003881,D02975,2025-04-22,18,13,17,2
S0047488,U009972,D00409,2025-04-07,9,15,15,3
S0047489,U004858,D04850,2025-05-17,10,32,13,3
S0047490,U006546,D01382,2025-01-16,19,22,6,0
S0047491,U002384,D03458,2025-04-06,20,38,17,5
S0047492,U001841,D01815,2025-04-14,7,24,8,1
S0047493,U004023,D03833,2025-07-29,11,33,17,2
S0047494,U005542,D02276,2025-06-19,10,36,6,2
S0047495,U000250,D03439,2025-03-18,15,10,3,0
S0047496,U001656,D00966,2025-02-26,2,4,5,4
S0047497,U009063,D01975,2025-04-06,21,35,18,3
S0047498,U002390,D03600,2025-03-31,9,35,6,1
S0047499,U005386,D00402,2025-08-27,11,20,17,3
S0047500,U004990,D03574,2025-01-20,2,21,19,5
S0047501,U000120,D01225,2025-04-21,10,1,1,0
S0047502,U007177,D04726,2025-11-27,6,18,3,5
S0047503,U005410,D03432,2025-06-16,10,14,1,5
S0047504,U007621,D02927,2025-06-17,6,29,14,1
S0047505,U001768,D02131,2025-08-21,22,13,7,3
S0047506,U004585,D01186,2025-02-20,7,12,2,2
S0047507,U008279,D03785,2025-10-27,8,36,19,5
S0047508,U004795,D03201,2025-07-03,6,21,13,1
S0047509,U000790,D01974,2025-10-17,19,30,5,0
S0047510,U007830,D04729,2025-02-27,13,17,5,5
S0047511,U000463,D00117,2025-10-15,4,22,19,3
S0047512,U002041,D00034,2025-08-14,9,9,16,4
S0047513,U007860,D02413,2025-10-03,2,44,4,4
S0047514,U000976,D01326,2025-03-04,14,26,11,4
S0047515,U002016,D02062,2025-05-14,23,42,7,4
S0047516,U004777,D02431,2025-12-04,3,36,12,5
S0047517,U002960,D02497,2025-08-07,1,31,19,3
S0047518,U009129,D01352,2025-09-16,5,1,16,4
S0047519,U006662,D02104,2025-02-15,23,4,11,1
S0047520,U004617,D00341,2025-11-04,18,11,4,2
S0047521,U002125,D01211,2025-08-24,13,6,1,4
S0047522,U008494,D03736,2025-09-21,5,3,14,2
S0047523,U004353,D00376,2025-04-06,19,10,8,4
S0047524,U008662,D01273,2025-11-02,13,27,4,2
S0047525,U001611,D03105,2025-08-27,21,25,6,0
S0047526,U006478,D01320,2025-04-14,12,45,9,5
S0047527,U008830,D00505,2025-07-09,10,36,11,5
S0047528,U002027,D04514,2025-08-23,22,22,3,0
S0047529,U007271,D01574,2025-04-25,3,16,11,4
